257	During World War I, the Kaiser increasingly devolved his powers to the leaders of the German High Command, particularly future President of Germany, Field Marshal Paul von Hindenburg and Generalquartiermeister Erich Ludendorff.
258	Hindenburg took over the role of commander–in–chief from the Kaiser, while Ludendorff became de facto general chief of staff.
259	By 1916, Germany was effectively a military dictatorship run by Hindenburg and Ludendorff, with the Kaiser reduced to a mere figurehead.
260	Foreign affairsBismarck at the Berlin Conference, 1884 Wilhelm II wanted Germany to have her \\"place in the sun\\", like Britain, which he constantly wished to emulate or rival.
261	With German traders and merchants already active worldwide, he encouraged colonial efforts in Africa and the Pacific (\\"new imperialism\\"), causing the German Empire to vie with other European powers for remaining \\"unclaimed\\" territories.
262	With the encouragement or at least the acquiescence of Britain, which at this stage saw Germany as a counterweight to her old rival France, Germany acquired German Southwest Africa (modern Namibia), German Kamerun (modern Cameroon), Togoland (modern Togo) and German East Africa (modern Rwanda, Burundi, and the mainland part of current Tanzania).
263	Islands were gained in the Pacific through purchase and treaties and also a 99-year lease for the territory of Kiautschou in northeast China.
264	But of these German colonies only Togoland and German Samoa (after 1908) became self-sufficient and profitable; all the others required subsidies from the Berlin treasury for building infrastructure, school systems, hospitals and other institutions.
265	German colonial flag Bismarck had originally dismissed the agitation for colonies with contempt; he favoured a Eurocentric foreign policy, as the treaty arrangements made during his tenure in office show.
266	As a latecomer to colonization, Germany repeatedly came into conflict with the established colonial powers and also with the United States, which opposed German attempts at colonial expansion in both the Caribbean and the Pacific.
267	Native insurrections in German territories received prominent coverage in other countries, especially in Britain; the established powers had dealt with such uprisings decades earlier, often brutally, and had secured firm control of their colonies by then.
268	The Boxer Rising in China, which the Chinese government eventually sponsored, began in the Shandong province, in part because Germany, as colonizer at Kiautschou, was an untested power and had only been active there for two years.
269	Eight western nations, including the United States, mounted a joint relief force to rescue westerners caught up in the rebellion.
270	During the departure ceremonies for the German contingent, Wilhelm II urged them to behave like the Hun invaders of continental Europe – an unfortunate remark that would later be resurrected by British propagandists to paint Germans as barbarians during World War I and World War II.
271	On two occasions, a French-German conflict over the fate of Morocco seemed inevitable.
272	Hoisting the German flag at Mioko, German New Guinea in 1884 Upon acquiring Southwest Africa, German settlers were encouraged to cultivate land held by the Herero and Nama.
273	Herero and Nama tribal lands were used for a variety of exploitative goals (much as the British did before in Rhodesia), including farming, ranching, and mining for minerals and diamonds.
274	In 1904, the Herero and the Nama revolted against the colonists in Southwest Africa, killing farm families, their laborers and servants.
275	In response to the attacks, troops were dispatched to quell the uprising which then resulted in the Herero and Namaqua Genocide.
